energy_consumption_kwh,hour,client_id,date,ext_dev_ref,energy_consumption,resolution,date_dt,timestamp_local,timestamp_utc,location_id,meter_id,year,month,day,hour_of_day,day_of_week,quarter,is_weekend,season,time_period,load_period,data_quality_flag,daily_total_kwh,daily_avg_kwh,consumption_vs_daily_avg
100.0,5,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 05:00:00+02:00,2022-02-05 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,5.0,5.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,6,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 06:00:00+02:00,2022-02-05 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,6.0,5.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,7,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 07:00:00+02:00,2022-02-05 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,7.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,8,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 08:00:00+02:00,2022-02-05 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,8.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,9,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 09:00:00+02:00,2022-02-05 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,9.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,10,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 10:00:00+02:00,2022-02-05 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,10.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,11,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 11:00:00+02:00,2022-02-05 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,11.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,12,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 12:00:00+02:00,2022-02-05 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,12.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,13,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 13:00:00+02:00,2022-02-05 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,13.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,14,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 14:00:00+02:00,2022-02-05 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,14.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,15,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 15:00:00+02:00,2022-02-05 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,15.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,16,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 16:00:00+02:00,2022-02-05 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,16.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,17,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 17:00:00+02:00,2022-02-05 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,17.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,18,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 18:00:00+02:00,2022-02-05 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,18.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,19,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 19:00:00+02:00,2022-02-05 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,19.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,20,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 20:00:00+02:00,2022-02-05 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,20.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,21,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 21:00:00+02:00,2022-02-05 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,21.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,22,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 22:00:00+02:00,2022-02-05 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,22.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,23,111111,2022-02-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-05,2022-02-05 23:00:00+02:00,2022-02-05 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,5.0,23.0,5.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,0,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 00:00:00+02:00,2022-02-05 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,0.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,1,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 01:00:00+02:00,2022-02-05 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,1.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,2,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 02:00:00+02:00,2022-02-06 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,2.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,3,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 03:00:00+02:00,2022-02-06 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,3.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,4,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 04:00:00+02:00,2022-02-06 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,4.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,5,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 05:00:00+02:00,2022-02-06 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,5.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,6,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 06:00:00+02:00,2022-02-06 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,6.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,7,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 07:00:00+02:00,2022-02-06 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,7.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,8,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 08:00:00+02:00,2022-02-06 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,8.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,9,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 09:00:00+02:00,2022-02-06 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,9.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,10,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 10:00:00+02:00,2022-02-06 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,10.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,11,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 11:00:00+02:00,2022-02-06 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,11.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,12,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 12:00:00+02:00,2022-02-06 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,12.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,13,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 13:00:00+02:00,2022-02-06 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,13.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,14,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 14:00:00+02:00,2022-02-06 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,14.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,15,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 15:00:00+02:00,2022-02-06 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,15.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,16,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 16:00:00+02:00,2022-02-06 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,16.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,17,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 17:00:00+02:00,2022-02-06 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,17.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,18,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 18:00:00+02:00,2022-02-06 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,18.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,19,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 19:00:00+02:00,2022-02-06 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,19.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,20,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 20:00:00+02:00,2022-02-06 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,20.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,21,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 21:00:00+02:00,2022-02-06 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,21.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,22,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 22:00:00+02:00,2022-02-06 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,22.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,23,111111,2022-02-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-06,2022-02-06 23:00:00+02:00,2022-02-06 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,6.0,23.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,0,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 00:00:00+02:00,2022-02-06 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,0.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 01:00:00+02:00,2022-02-06 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,1.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 02:00:00+02:00,2022-02-07 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,2.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 03:00:00+02:00,2022-02-07 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,3.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 04:00:00+02:00,2022-02-07 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,4.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 05:00:00+02:00,2022-02-07 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,5.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 06:00:00+02:00,2022-02-07 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,6.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 07:00:00+02:00,2022-02-07 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,7.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 08:00:00+02:00,2022-02-07 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,8.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 09:00:00+02:00,2022-02-07 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,9.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 10:00:00+02:00,2022-02-07 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,10.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 11:00:00+02:00,2022-02-07 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,11.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 12:00:00+02:00,2022-02-07 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,12.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 13:00:00+02:00,2022-02-07 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,13.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 14:00:00+02:00,2022-02-07 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,14.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 15:00:00+02:00,2022-02-07 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,15.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 16:00:00+02:00,2022-02-07 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,16.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 17:00:00+02:00,2022-02-07 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,17.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 18:00:00+02:00,2022-02-07 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,18.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 19:00:00+02:00,2022-02-07 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,19.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-02-07,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-02-07,2022-02-07 20:00:00+02:00,2022-02-07 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,2.0,7.0,20.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
